"geometry","cell_id","field","x","y","grid","farmer","year","prev_year","pro","prev_pro","aa_n","prev_aa_n","aspect_rad","slope","elev","tpi","prec_cy_d","prec_py_d","gdd_cy_d","gdd_py_d","prec_cy_g","prec_py_g","gdd_cy_g","gdd_py_g","ndvi_cy_s","ndvi_py_s","ndvi_2py_s","ndvi_cy_l","ndvi_py_l","ndvi_2py_l","ndre_cy","ndre_py","ndre_2py","cire_cy","cire_py","cire_2py","ssm_cy","ssm_py","susm_cy","susm_py","musym"
"0101000020E6100000906870CA1BA35BC04D096B1093F24740","183_72","henrys","533742.724044735","5304741.20440146","grid","wood","2018","2016",NULL,"10.59","17.98","88.1526","0.73553","0","854.544","0.500103","121","481","38","2111.75","135.723","494.523","116.58","2177.18","-0.00805367","0.513583",NULL,"0.0864302","0.647242","0.647033","0.002419","-0.0376293",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","38B"
"0101000020E6100000BCC1C5B33FA35BC0CACCACC2D0F14740","117_56","henrys","533582.724044735","5304081.20440146","grid","wood","2018","2016",NULL,NULL,"0","86.1874","1.24683","0","855.759","0.440063","121","487","38","2110.75","135.723","494.523","116.58","2177.18","-0.00988554","0.678592",NULL,"0.166785","0.815423","0.402823","-0.00139304","-0.0399154",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","375B"
"0101000020E61000005BCC03C75CA35BC098AB065E49F14740","71_43","henrys","533452.724044735","5303621.20440146","grid","wood","2018","2016",NULL,NULL,"0","85.8526","0.288005","0.987211","857.692","0.496998","120","481","38","2112.5","135.723","494.523","116.58","2177.18","-0.00871352","0.649995",NULL,"-0.0412076","0.798853","0.384655","0.000266516","-0.0536771",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","37B"
"0101000020E6100000590C01965AA35BC0A229A75949F14740","71_44","henrys","533462.724044735","5303621.20440146","grid","wood","2018","2016",NULL,NULL,"0","85.8526","1.76427","1","857.657","0.482892","120","481","38","2112.5","135.723","494.523","116.58","2177.18","-0.0109693","0.657727",NULL,"-0.0412076","0.798853","0.384655","0.00225049","-0.0451728",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","37B"
"0101000020E610000087C5C92561A35BC0B7CC7F594CF14740","72_41","henrys","533432.724044735","5303631.20440146","grid","wood","2018","2016",NULL,NULL,"0","85.8107","2.04577","0.0451002","857.633","0.497137","120","481","38","2112.5","135.723","494.523","116.58","2177.18","-0.0147703","0.546983",NULL,"-0.0408263","0.638724","0.35944","0.0045071","-0.0353025",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","37B"
"0101000020E6100000C7C3C6F45EA35BC02AF520554CF14740","72_42","henrys","533442.724044735","5303631.20440146","grid","wood","2018","2016",NULL,NULL,"0","85.8107","0.588503","0.276742","857.607","0.503489","120","481","38","2112.5","135.723","494.523","116.58","2177.18","-0.0157467","0.652639",NULL,"-0.0408263","0.638724","0.35944","0.00250194","-0.0529835",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","37B"
"0101000020E610000093E2DF470CA35BC07CD9FA44B9F24740","196_79","henrys","533812.724044735","5304871.20440146","grid","wood","2018","2016",NULL,NULL,"0","0","1.53687","1","853.589","0.466536","121","481","38","2111.75","135.723","494.523","116.58","2177.18","-0.0137766","0.531085",NULL,"0.153753","0.740051","0.588284","-0.000185211","-0.0386139",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","38B"
"0101000020E610000026E6D3E441A35BC00E7C10C7D0F14740","117_55","henrys","533572.724044735","5304081.20440146","grid","wood","2018","2016",NULL,NULL,"0","86.5844","1.60336","0","855.822","0.500771","121","487","38","2110.75","135.723","494.523","116.58","2177.18","-0.0132747","0.67671",NULL,"0.166785","0.815423","0.402823","-0.00178206","-0.0414157",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","375B"
"0101000020E61000000BBD96D34CA35BC0A8C673C2D6F14740","119_50","henrys","533522.724044735","5304101.20440146","grid","wood","2018","2016",NULL,NULL,"0","88.5919","4.58256","0","855.712","0.479014","121","487","38","2110.75","135.723","494.523","116.58","2177.18","-0.0109827","0.669187",NULL,"0.158372","0.832125","0.374617","9.97531e-05","-0.0453546",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","375B"
"0101000020E61000000E1488A24AA35BC0EAC111BED6F14740","119_51","henrys","533532.724044735","5304101.20440146","grid","wood","2018","2016",NULL,NULL,"0","88.5919","2.51099","0","855.743","0.482673","121","487","38","2110.75","135.723","494.523","116.58","2177.18","-0.013722","0.658602",NULL,"0.175069","0.824175","0.380652","6.87459e-05","-0.0444709",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","375B"
"0101000020E61000001B6C797148A35BC08167AFB9D6F14740","119_52","henrys","533542.724044735","5304101.20440146","grid","wood","2018","2016",NULL,NULL,"0","88.3407","1.34515","0","855.743","0.458636","121","487","38","2110.75","135.723","494.523","116.58","2177.18","-0.0101789","0.656499",NULL,"0.175069","0.824175","0.380652","0.000687724","-0.0392638",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","375B"
"0101000020E610000033C56A4046A35BC06EB74CB5D6F14740","119_53","henrys","533552.724044735","5304101.20440146","grid","wood","2018","2016",NULL,NULL,"0","88.3407","3.92605","0.260246","855.78","0.44421","121","487","38","2110.75","135.723","494.523","116.58","2177.18","-0.011045","0.641517",NULL,"0.176575","0.823364","0.381315","0.000687724","-0.0392638",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","375B"
"0101000020E6100000561F5C0F44A35BC0AFB1E9B0D6F14740","119_54","henrys","533562.724044735","5304101.20440146","grid","wood","2018","2016",NULL,NULL,"0","87.2326","3.89784","0.714762","855.845","0.498866","121","487","38","2110.75","135.723","494.523","116.58","2177.18","-0.0114356","0.655437",NULL,"0.176575","0.823364","0.381315","0.000629283","-0.0405222",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","375B"
"0101000020E6100000E26196440CA35BC05273B537BCF24740","197_79","henrys","533812.724044735","5304881.20440146","grid","wood","2018","2016",NULL,NULL,"0","0","6.08627","1","853.488","0.47356","121","481","38","2111.75","135.723","494.523","116.58","2177.18","-0.0114406","0.54977",NULL,"0.171675","0.731697","0.582079","-0.000185211","-0.0386139",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","38B"
"0101000020E6100000EDD182DC40A35BC0B6B52B94BFF24740","198_55","henrys","533572.724044735","5304891.20440146","grid","wood","2018","2016",NULL,NULL,"0","0","5.41347","10.9312","850.776","0.980001","121","481","38","2111.75","135.723","494.523","116.58","2177.18","-0.0184072","0.354055",NULL,"0.0577936","0.58118","0.288425","0.00584551","-0.0327131",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","15F"
"0101000020E61000008CF2011A33A35BC06DEFE7E251F14740","74_62","henrys","533642.724044735","5303651.20440146","grid","wood","2018","2016",NULL,NULL,"0","42.9925","0.540532","0.0563314","857.616","0.544852","121","487","38","2110.75","135.723","494.523","116.58","2177.18","-0.013767","0.653405",NULL,"-0.0430681","0.774074","0.592754","-0.000356967","-0.0355394",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","37B"
"0101000020E61000007D2CBD1633A35BC056F8A2D554F14740","75_62","henrys","533642.724044735","5303661.20440146","grid","wood","2018","2016",NULL,NULL,"0","44.051","0.618545","0.300961","857.593","0.577069","121","487","38","2110.75","135.723","494.523","116.58","2177.18","-0.00968098","0.644396",NULL,"-0.0430681","0.774074","0.592754","-0.000356967","-0.0355394",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","37B"
"0101000020E6100000A481B9E530A35BC061173DD154F14740","75_63","henrys","533652.724044735","5303661.20440146","grid","wood","2018","2016",NULL,NULL,"0","44.39","0.415796","0.698882","857.546","0.530028","121","487","38","2110.75","135.723","494.523","116.58","2177.18","-0.0142235","0.636052",NULL,"-0.0435419","0.691076","0.592424","-0.000163302","-0.035804",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","37B"
"0101000020E61000004892CDF230A35BC0AEF2500649F14740","71_63","henrys","533652.724044735","5303621.20440146","grid","wood","2018","2016",NULL,"12.63","0","42.55","2.17574","0","857.72","0.482481","121","487","38","2110.75","135.723","494.523","116.58","2177.18","-0.0142394","0.618359",NULL,"-0.0437695","0.703673","0.602727","0.00232143","-0.0392146",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","37B"
"0101000020E610000021E4494E35A35BC03C6F92F44EF14740","73_61","henrys","533632.724044735","5303641.20440146","grid","wood","2018","2016",NULL,"12.76","0","42.9925","1.37466","0.984625","857.545","0.432151","121","487","38","2110.75","135.723","494.523","116.58","2177.18","-0.0134237","0.653733",NULL,"-0.0432379","0.773886","0.541549","0.00112175","-0.042933",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","37B"
"0101000020E610000061D8C04735A35BC0A28308DA54F14740","75_61","henrys","533632.724044735","5303661.20440146","grid","wood","2018","2016",NULL,"13.1","0","44.051","4.67511","0.959707","857.483","0.4866","121","487","38","2110.75","135.723","494.523","116.58","2177.18","-0.0151113","0.652763",NULL,"-0.0430681","0.774074","0.592754","0.00131368","-0.0425813",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","37B"
"0101000020E610000024E04C410CA35BC0600C702ABFF24740","198_79","henrys","533812.724044735","5304891.20440146","grid","wood","2018","2016",NULL,NULL,"0","0","5.70265","0.767481","853.393","0.475642","121","481","38","2111.75","135.723","494.523","116.58","2177.18","-0.00823225","0.566001",NULL,"0.171675","0.731697","0.582079","0.0010094","-0.0387013",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","38B"
"0101000020E6100000E1BC1CA83EA35BC0786A8282C2F24740","199_56","henrys","533582.724044735","5304901.20440146","grid","wood","2018","2016",NULL,NULL,"0","0","5.61829","10.8089","851.031","0.49487","121","481","38","2111.75","135.723","494.523","116.58","2177.18","-0.0115904","0.403888",NULL,"0.0607145","0.606196","0.287492","-0.000270439","-0.0416349",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","15F"
"0101000020E61000009719F0981EA35BC0F396D09105F24740","135_71","henrys","533732.724044735","5304261.20440146","grid","wood","2018","2016",NULL,"12.03","43.84","17.94","0.639395","0","854.341","0.477355","121","487","38","2110.75","135.723","494.523","116.58","2177.18","-0.00885652","0.550777",NULL,"0.000622189","0.671178","0.667095","0.000882866","-0.0364319",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","375B"
"0101000020E610000046B51B3716A35BC076B0440EADF14740","105_75","henrys","533772.724044735","5303961.20440146","grid","wood","2018","2016",NULL,NULL,"75.07","18.2326","0.86287","0.248455","855.633","0.520161","121","487","38","2110.75","135.723","494.523","116.58","2177.18","-0.0138633","0.531868",NULL,"-0.0429782","0.655805","0.692666","0.00103396","-0.0388704",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","375B"
"0101000020E6100000DFE8407558A35BC060C19F973AF14740","66_45","henrys","533472.724044735","5303571.20440146","grid","wood","2018","2016",NULL,NULL,"0","0","0.264287","0.278848","858.185","0.507353","120","481","38","2112.5","135.723","494.523","116.58","2177.18","-0.0144529","0.657012",NULL,"-0.042387","0.823697","0.385135","0.0002968","-0.0526712",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","37B"
"0101000020E61000007465007258A35BC0DFDF5A8A3DF14740","67_45","henrys","533472.724044735","5303581.20440146","grid","wood","2018","2016",NULL,NULL,"0","0","0.506239","1","858.104","0.519991","120","481","38","2112.5","135.723","494.523","116.58","2177.18","-0.0140685","0.654459",NULL,"-0.042387","0.823697","0.385135","0.0002968","-0.0526712",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","37B"
"0101000020E610000000E1BF6E58A35BC096FD157D40F14740","68_45","henrys","533472.724044735","5303591.20440146","grid","wood","2018","2016",NULL,NULL,"0","0","0.521305","1","857.956","0.468391","120","481","38","2112.5","135.723","494.523","116.58","2177.18","-0.0114394","0.657116",NULL,"-0.0419437","0.821242","0.380718","0.0011951","-0.0503603",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","37B"
"0101000020E6100000B6D5DA0153A35BC0D2D7393432F24740","150_47","henrys","533492.724044735","5304411.20440146","grid","wood","2018","2016",NULL,NULL,"0","86.7307","4.73923","0","855.484","0.475698","121","481","38","2111.75","135.723","494.523","116.58","2177.18","-0.0139277","0.525135",NULL,"0.223363","0.682906","0.339518","0.000834231","-0.0406976",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","38B"
"0101000020E61000005E73C4D050A35BC02CB8D82F32F24740","150_48","henrys","533502.724044735","5304411.20440146","grid","wood","2018","2016",NULL,NULL,"0","86.7307","4.85858","0","855.543","0.511443","121","481","38","2111.75","135.723","494.523","116.58","2177.18","-0.00192365","0.500873",NULL,"0.228386","0.693217","0.338408","-0.00212968","-0.0407652",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","38B"
"0101000020E61000001012AE9F4EA35BC0DA42772B32F24740","150_49","henrys","533512.724044735","5304411.20440146","grid","wood","2018","2016",NULL,NULL,"0","86.7307","5.54069","0","855.599","0.523125","121","481","38","2111.75","135.723","494.523","116.58","2177.18","-0.00711041","0.457078",NULL,"0.228386","0.693217","0.338408","-0.0020067","-0.0406795",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","38B"
"0101000020E6100000CEB1976E4CA35BC0DA77152732F24740","150_50","henrys","533522.724044735","5304411.20440146","grid","wood","2018","2016",NULL,NULL,"0","85.7063","5.54544","0","855.602","0.526175","121","481","38","2111.75","135.723","494.523","116.58","2177.18","-0.0110978","0.482369",NULL,"0.228962","0.694666","0.338355","-0.0020067","-0.0406795",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","38B"
"0101000020E61000008C1EB02F55A35BC08A7D552B35F24740","151_46","henrys","533482.724044735","5304421.20440146","grid","wood","2018","2016",NULL,NULL,"0","85.7481","4.75824","0.047908","855.438","0.513203","121","481","38","2111.75","135.723","494.523","116.58","2177.18","0.000850628","0.496951",NULL,"0.223363","0.682906","0.339518","0.00117241","-0.0453639",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","38B"
"0101000020E61000007A7B99FE52A35BC0A9B2F42635F24740","151_47","henrys","533492.724044735","5304421.20440146","grid","wood","2018","2016",NULL,NULL,"0","86.3337","4.75753","0","855.486","0.500377","121","481","38","2111.75","135.723","494.523","116.58","2177.18","-0.0114683","0.507091",NULL,"0.223363","0.682906","0.339518","0.000834231","-0.0406976",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","38B"
"0101000020E610000071D982CD50A35BC01D92932235F24740","151_48","henrys","533502.724044735","5304421.20440146","grid","wood","2018","2016",NULL,NULL,"0","86.3337","4.92152","0","855.54","0.528759","121","481","38","2111.75","135.723","494.523","116.58","2177.18","-0.0114337","0.506907",NULL,"0.228386","0.693217","0.338408","-0.00212968","-0.0407652",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","38B"
"0101000020E610000073386C9C4EA35BC0E41B321E35F24740","151_49","henrys","533512.724044735","5304421.20440146","grid","wood","2018","2016",NULL,NULL,"0","86.3337","4.86118","0","855.549","0.496637","121","481","38","2111.75","135.723","494.523","116.58","2177.18","-8.20493e-06","0.452",NULL,"0.228386","0.693217","0.338408","-0.0020067","-0.0406795",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","38B"
"0101000020E61000008098556B4CA35BC0FF4FD01935F24740","151_50","henrys","533522.724044735","5304421.20440146","grid","wood","2018","2016",NULL,NULL,"0","85.3719","4.81723","0","855.549","0.502331","121","481","38","2111.75","135.723","494.523","116.58","2177.18","-0.00667309","0.490622",NULL,"0.228962","0.694666","0.338355","-0.0020067","-0.0406795",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","38B"
"0101000020E6100000585D033E0CA35BC0A4A42A1DC2F24740","199_79","henrys","533812.724044735","5304901.20440146","grid","wood","2018","2016",NULL,NULL,"0","0","5.7962","0","853.328","0.494952","121","481","38","2111.75","135.723","494.523","116.58","2177.18","0.000648667","0.583624",NULL,"0.171675","0.731697","0.582079","0.0010094","-0.0387013",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","38B"
"0101000020E61000002853DD820EA35BC0D5AD3671B0F24740","193_78","henrys","533802.724044735","5304841.20440146","grid","wood","2018","2016",NULL,"9.18","76.15","44.2828","6.21895","1","853.988","0.487807","121","481","38","2111.75","135.723","494.523","116.58","2177.18","-0.0133475","0.5895",NULL,"0.120586","0.7402","0.580169","-0.0011251","-0.0384026",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","38B"
"0101000020E61000006D28B6733CA35BC0F4C6D870C5F24740","200_57","henrys","533592.724044735","5304911.20440146","grid","wood","2018","2016",NULL,NULL,"0","0","5.55997","8.07028","850.792","1.13235","121","481","38","2111.75","135.723","494.523","116.58","2177.18","-0.00477772","0.350263",NULL,"-0.00902117","0.484021","0.302173","0.00691631","-0.034948",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","15F"
"0101000020E6100000A95F93423AA35BC07021746CC5F24740","200_58","henrys","533602.724044735","5304911.20440146","grid","wood","2018","2016",NULL,NULL,"0","0","4.77902","11.3126","851.081","0.998951","121","481","38","2111.75","135.723","494.523","116.58","2177.18","0.0169679","0.499336",NULL,"0.00372162","0.546197","0.371396","0.00691631","-0.034948",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","15F"
"0101000020E6100000AFF1463961A35BC0EA0B1DA93AF14740","66_41","henrys","533432.724044735","5303571.20440146","grid","wood","2018","2016",NULL,NULL,"0","86.6474","0.663471","0.967476","858.176","0.527071","120","481","38","2112.5","135.723","494.523","116.58","2177.18","-0.0112582","0.528959",NULL,"-0.0417243","0.681557","0.368008","0.000184592","-0.0502766",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","37B"
"0101000020E6100000EC6D45085FA35BC0C139BEA43AF14740","66_42","henrys","533442.724044735","5303571.20440146","grid","wood","2018","2016",NULL,NULL,"0","86.6474","5.32176","0.721152","858.111","0.438085","120","481","38","2112.5","135.723","494.523","116.58","2177.18","-0.0137727","0.663302",NULL,"-0.0417243","0.681557","0.368008","0.000956539","-0.0416954",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","37B"
"0101000020E6100000C10609DD35A35BC0457D6456C8F24740","201_60","henrys","533622.724044735","5304921.20440146","grid","wood","2018","2016",NULL,NULL,"0","0","5.76418","11.1298","849.381","-0.361792","121","481","38","2111.75","135.723","494.523","116.58","2177.18","-0.0208269","0.444834",NULL,"0.108814","0.668929","0.506712","0.00563514","-0.0530517",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","15F"
"0101000020E61000006A01E6AB33A35BC0CBD5FE51C8F24740","201_61","henrys","533632.724044735","5304921.20440146","grid","wood","2018","2016",NULL,NULL,"0","0","5.62059","10.3486","850.038","-0.237386","121","481","38","2111.75","135.723","494.523","116.58","2177.18","-0.0140656","0.474898",NULL,"0.108814","0.668929","0.506712","0.00567441","-0.0552586",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","15F"
"0101000020E6100000220D2C0E38A35BC00FCFC95AC8F24740","201_59","henrys","533612.724044735","5304921.20440146","grid","wood","2018","2016",NULL,NULL,"0","0","1.37659","13.0381","848.664","0.0178882","121","481","38","2111.75","135.723","494.523","116.58","2177.18","-0.0270177","0.391194",NULL,"0.00372162","0.546197","0.371396","0.0141929","-0.0469097",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","15F"
"0101000020E6100000984FA4823BA35BC02D4DF080A4F14740","102_58","henrys","533602.724044735","5303931.20440146","grid","wood","2018","2016",NULL,NULL,"0","87.4837","5.45541","0.03979","856.243","0.470519","121","487","38","2110.75","135.723","494.523","116.58","2177.18","-0.0155081","0.63769",NULL,"-0.0424621","0.777963","0.394661","0.00318126","-0.0459668",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","375B"
"0101000020E61000009E62801242A35BC09F2CD780A7F14740","103_55","henrys","533572.724044735","5303941.20440146","grid","wood","2018","2016",NULL,NULL,"0","87.1281","0.452863","0","856.337","0.511028","121","487","38","2110.75","135.723","494.523","116.58","2177.18","-0.0133596","0.667004",NULL,"-0.0402907","0.79573","0.365111","0.00157231","-0.0482253",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","375B"
"0101000020E6100000AEB975E13FA35BC0FE89737CA7F14740","103_56","henrys","533582.724044735","5303941.20440146","grid","wood","2018","2016",NULL,NULL,"0","87.2744","0.825192","0.960964","856.268","0.499994","121","487","38","2110.75","135.723","494.523","116.58","2177.18","-0.0152949","0.657644",NULL,"-0.0402907","0.79573","0.365111","0.000971389","-0.0454693",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","375B"
"0101000020E6100000CA116BB03DA35BC0B1910F78A7F14740","103_57","henrys","533592.724044735","5303941.20440146","grid","wood","2018","2016",NULL,NULL,"0","87.2744","0.653774","0.748368","856.195","0.452058","121","487","38","2110.75","135.723","494.523","116.58","2177.18","-0.0116296","0.652046",NULL,"-0.0424621","0.777963","0.394661","0.000971389","-0.0454693",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","375B"
"0101000020E610000029F6A0A833A35BC0057CB944CBF24740","202_61","henrys","533632.724044735","5304931.20440146","grid","wood","2018","2016",NULL,NULL,"0","0","5.13685","7.58952","849.135","-0.0803253","121","481","38","2111.75","135.723","494.523","116.58","2177.18","-0.0117869","0.345236",NULL,"0.108814","0.668929","0.506712","0.0066875","-0.0466517",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","15F"
"0101000020E61000005D0BFA5A19A35BC0E47BDB0FCBF24740","202_73","henrys","533752.724044735","5304931.20440146","grid","wood","2018","2016",NULL,NULL,"0","0","6.20936","1","853.018","0.559064","121","481","38","2111.75","135.723","494.523","116.58","2177.18","-0.0147428","0.622942",NULL,"0.13072","0.726191","0.624297","0.00151963","-0.0552669",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","38B"
"0101000020E6100000F3D3D62917A35BC09679710BCBF24740","202_74","henrys","533762.724044735","5304931.20440146","grid","wood","2018","2016",NULL,NULL,"0","0","6.13662","1","853.067","0.581696","121","481","38","2111.75","135.723","494.523","116.58","2177.18","-0.00729791","0.619607",NULL,"0.125427","0.729713","0.626524","0.00151963","-0.0552669",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","38B"
"0101000020E6100000969DB3F814A35BC096210707CBF24740","202_75","henrys","533772.724044735","5304931.20440146","grid","wood","2018","2016",NULL,NULL,"0","0","1.80192","1","853.073","0.566665","121","481","38","2111.75","135.723","494.523","116.58","2177.18","-0.00906994","0.605357",NULL,"0.125427","0.729713","0.626524","0.00221726","-0.0526257",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","38B"
"0101000020E6100000466890C712A35BC0E9739C02CBF24740","202_76","henrys","533782.724044735","5304931.20440146","grid","wood","2018","2016",NULL,NULL,"0","0","6.02492","1","853.078","0.538276","121","481","38","2111.75","135.723","494.523","116.58","2177.18","-0.0128987","0.600639",NULL,"0.209519","0.712998","0.58618","0.000629914","-0.0552172",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","38B"
"0101000020E610000004346D9610A35BC08A7031FECAF24740","202_77","henrys","533792.724044735","5304931.20440146","grid","wood","2018","2016",NULL,NULL,"0","0","6.16503","1","853.119","0.574329","121","481","38","2111.75","135.723","494.523","116.58","2177.18","-0.0112873","0.596762",NULL,"0.209519","0.712998","0.58618","0.000500742","-0.0538798",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","38B"
"0101000020E6100000CE004A650EA35BC07C17C6F9CAF24740","202_78","henrys","533802.724044735","5304931.20440146","grid","wood","2018","2016",NULL,NULL,"0","0","0.286236","1","853.075","0.523812","121","481","38","2111.75","135.723","494.523","116.58","2177.18","-0.0133816","0.57847",NULL,"0.134785","0.708477","0.54723","0.000500742","-0.0538798",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","38B"
"0101000020E610000084F3861F22A35BC0422C8021CBF24740","202_69","henrys","533712.724044735","5304931.20440146","grid","wood","2018","2016",NULL,NULL,"0","0","6.04746","2","852.919","0.567021","121","481","38","2111.75","135.723","494.523","116.58","2177.18","-0.00229283","0.587492",NULL,"0.235301","0.71594","0.592848","0.00231327","-0.0528611",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","38B"
"0101000020E6100000E8B763EE1FA35BC0B180171DCBF24740","202_70","henrys","533722.724044735","5304931.20440146","grid","wood","2018","2016",NULL,NULL,"0","0","6.21043","2","852.959","0.547004","121","481","38","2111.75","135.723","494.523","116.58","2177.18","-0.0160234","0.568783",NULL,"0.180489","0.699441","0.604704","0.00231327","-0.0528611",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","38B"
"0101000020E6100000577D40BD1DA35BC0737FAE18CBF24740","202_71","henrys","533732.724044735","5304931.20440146","grid","wood","2018","2016",NULL,NULL,"0","0","6.1061","1.27821","852.982","0.55476","121","481","38","2111.75","135.723","494.523","116.58","2177.18","-0.0088106","0.57803",NULL,"0.180489","0.699441","0.604704","0.00138736","-0.0474312",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","38B"
"0101000020E6100000D4431D8C1BA35BC083284514CBF24740","202_72","henrys","533742.724044735","5304931.20440146","grid","wood","2018","2016",NULL,NULL,"0","0","6.14891","1","853.021","0.57269","121","481","38","2111.75","135.723","494.523","116.58","2177.18","-0.0157903","0.588244",NULL,"0.13072","0.726191","0.624297","0.00131346","-0.0559065",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","38B"
"0101000020E61000002AB27D7731A35BC0F37D5340CBF24740","202_62","henrys","533642.724044735","5304931.20440146","grid","wood","2018","2016",NULL,NULL,"0","0","5.38089","6.58135","850.676","0.355939","121","481","38","2111.75","135.723","494.523","116.58","2177.18","0.0381173","0.49754",NULL,"0.120108","0.68157","0.520641","0.0066875","-0.0466517",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","38B"
"0101000020E610000075EC13E42AA35BC0A2811F33CBF24740","202_65","henrys","533672.724044735","5304931.20440146","grid","wood","2018","2016",NULL,NULL,"0","0","5.6985","3.05809","852.169","0.535259","121","481","38","2111.75","135.723","494.523","116.58","2177.18","0.0196483","0.620196",NULL,"0.189733","0.717537","0.548436","0.000309864","-0.0535281",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","38B"
"0101000020E6100000A7ACF0B228A35BC0D22CB82ECBF24740","202_66","henrys","533682.724044735","5304931.20440146","grid","wood","2018","2016",NULL,NULL,"0","0","5.75418","3","852.515","0.518978","121","481","38","2111.75","135.723","494.523","116.58","2177.18","0.00119138","0.606117",NULL,"0.231395","0.716528","0.58857","0.000309864","-0.0535281",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","38B"
"0101000020E61000002E30AA5024A35BC02182E825CBF24740","202_68","henrys","533702.724044735","5304931.20440146","grid","wood","2018","2016",NULL,NULL,"0","0","5.98938","2","852.863","0.560505","121","481","38","2111.75","135.723","494.523","116.58","2177.18","0.014272","0.609818",NULL,"0.235301","0.71594","0.592848","0.00248975","-0.0542347",NULL,NULL,NULL,NULL,"9.83737","7.66055","67.195","51.405","38B"
